                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1409986
                                         d<n+ n->, 0.0007315
                           ZZ AF Structure Factor, 1.1241317
                           Sq.Magnetization <m^2>, 0.7180027
                                           d<m^2>, 0.0074497
                                             Hkin,-1.3263909
                                            dHkin, 0.0077727
                                             Hint, 0.5639946
                                                E, 1.2376037
                                 Average sign <s>, 1.0000000
