                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1203932
                                         d<n+ n->, 0.0001378
                           ZZ AF Structure Factor, 6.0394520
                           Sq.Magnetization <m^2>, 0.7592137
                                           d<m^2>, 0.0017374
                                             Hkin,-1.3421418
                                            dHkin, 0.0022516
                                             Hint, 0.4815726
                                                E, 1.1394309
                                 Average sign <s>, 1.0000000
