                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1089698
                                         d<n+ n->, 0.0006909
                           ZZ AF Structure Factor, 1.0010428
                           Sq.Magnetization <m^2>, 0.7820604
                                           d<m^2>, 0.0099173
                                             Hkin,-0.6137992
                                            dHkin, 0.0036864
                                             Hint, 0.4358793
                                                E, 1.8220801
                                 Average sign <s>, 1.0000000
