                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.0987864
                                         d<n+ n->, 0.0005343
                           ZZ AF Structure Factor, 1.4290399
                           Sq.Magnetization <m^2>, 0.8024271
                                           d<m^2>, 0.0086805
                                             Hkin,-0.8222107
                                            dHkin, 0.0037888
                                             Hint, 0.3951457
                                                E, 1.5729350
                                 Average sign <s>, 1.0000000
