                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1226544
                                         d<n+ n->, 0.0001335
                           ZZ AF Structure Factor, 7.5155064
                           Sq.Magnetization <m^2>, 0.7546912
                                           d<m^2>, 0.0016423
                                             Hkin,-1.3569940
                                            dHkin, 0.0014224
                                             Hint, 0.4906177
                                                E, 1.1336237
                                 Average sign <s>, 1.0000000
