                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1242469
                                         d<n+ n->, 0.0001043
                           ZZ AF Structure Factor,10.4577113
                           Sq.Magnetization <m^2>, 0.7515061
                                           d<m^2>, 0.0012614
                                             Hkin,-1.3673385
                                            dHkin, 0.0011329
                                             Hint, 0.4969878
                                                E, 1.1296493
                                 Average sign <s>, 1.0000000
