                             Electron density <n>, 1.0000000
                                             d<n>,       nan
                         Double occupancy <n+ n->, 0.0993870
                                         d<n+ n->, 0.0000446
                           ZZ AF Structure Factor, 4.2862687
                           Sq.Magnetization <m^2>, 0.8012260
                                           d<m^2>,       nan
                                             Hkin,-0.9776377
                                            dHkin, 0.0003802
                                             Hint, 0.3975479
                                                E, 1.4199102
                                 Average sign <s>, 1.0000000
