                             Electron density <n>, 1.0000000
                                             d<n>,       nan
                         Double occupancy <n+ n->, 0.1340085
                                         d<n+ n->, 0.0001791
                           ZZ AF Structure Factor, 1.6252684
                           Sq.Magnetization <m^2>, 0.7319830
                                           d<m^2>,       nan
                                             Hkin,-1.2556105
                                            dHkin, 0.0020360
                                             Hint, 0.5360339
                                                E, 1.2804234
                                 Average sign <s>, 1.0000000
