                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1976814
                                         d<n+ n->, 0.0003033
                           ZZ AF Structure Factor, 1.4595075
                           Sq.Magnetization <m^2>, 0.6046373
                                           d<m^2>, 0.0018552
                                             Hkin,-1.4924494
                                            dHkin, 0.0023796
                                             Hint, 0.1976814
                                                E,-0.7947680
                                 Average sign <s>, 1.0000000
