                             Electron density <n>, 0.6645860
                                             d<n>, 0.0019419
                         Double occupancy <n+ n->, 0.0462440
                                         d<n+ n->, 0.0001426
                           ZZ AF Structure Factor, 0.5720981
                           Sq.Magnetization <m^2>, 0.5720981
                                           d<m^2>, 0.0052001
                                             Hkin,-31.0450546
                                            dHkin, 0.0843289
                                             Hint, 0.9248795
                                                E,-23.4743148
                                 Average sign <s>, 0.9375000
