                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1209378
                                         d<n+ n->, 0.0001976
                           ZZ AF Structure Factor, 5.6418418
                           Sq.Magnetization <m^2>, 0.7581244
                                           d<m^2>, 0.0024769
                                             Hkin,-1.3453232
                                            dHkin, 0.0025400
                                             Hint, 0.4837513
                                                E, 1.1384281
                                 Average sign <s>, 1.0000000
