                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1245936
                                         d<n+ n->, 0.0000893
                           ZZ AF Structure Factor,10.9474939
                           Sq.Magnetization <m^2>, 0.7508128
                                           d<m^2>, 0.0010766
                                             Hkin,-1.3637643
                                            dHkin, 0.0014561
                                             Hint, 0.4983744
                                                E, 1.1346101
                                 Average sign <s>, 1.0000000
