                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.0991995
                                         d<n+ n->, 0.0000482
                           ZZ AF Structure Factor, 3.1898262
                           Sq.Magnetization <m^2>, 0.8016011
                                           d<m^2>, 0.0007797
                                             Hkin,-0.9758482
                                            dHkin, 0.0004231
                                             Hint, 0.3967978
                                                E, 1.4209497
                                 Average sign <s>, 1.0000000
