                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1104678
                                         d<n+ n->, 0.0002094
                           ZZ AF Structure Factor, 1.0125828
                           Sq.Magnetization <m^2>, 0.7790645
                                           d<m^2>, 0.0029542
                                             Hkin,-0.6196971
                                            dHkin, 0.0011079
                                             Hint, 0.4418711
                                                E, 1.8221740
                                 Average sign <s>, 1.0000000
