                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.0869807
                                         d<n+ n->, 0.0001684
                           ZZ AF Structure Factor, 1.3859383
                           Sq.Magnetization <m^2>, 0.8260386
                                           d<m^2>, 0.0031985
                                             Hkin,-0.7200140
                                            dHkin, 0.0010800
                                             Hint, 0.3479227
                                                E,-0.3720913
                                 Average sign <s>, 1.0000000
