                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1235301
                                         d<n+ n->, 0.0001325
                           ZZ AF Structure Factor, 8.8738633
                           Sq.Magnetization <m^2>, 0.7529398
                                           d<m^2>, 0.0016157
                                             Hkin,-1.3574798
                                            dHkin, 0.0019740
                                             Hint, 0.4941205
                                                E, 1.1366407
                                 Average sign <s>, 1.0000000
