                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1357430
                                         d<n+ n->, 0.0003081
                           ZZ AF Structure Factor, 1.1061263
                           Sq.Magnetization <m^2>, 0.7285141
                                           d<m^2>, 0.0033071
                                             Hkin,-1.0636648
                                            dHkin, 0.0024746
                                             Hint, 0.5429719
                                                E, 1.4793071
                                 Average sign <s>, 1.0000000
