                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1363904
                                         d<n+ n->, 0.0001492
                           ZZ AF Structure Factor, 1.0684610
                           Sq.Magnetization <m^2>, 0.7272192
                                           d<m^2>, 0.0015914
                                             Hkin,-1.0667507
                                            dHkin, 0.0011119
                                             Hint, 0.5455616
                                                E, 1.4788110
                                 Average sign <s>, 1.0000000
