                             Electron density <n>, 0.6526083
                                             d<n>, 0.0000663
                         Double occupancy <n+ n->, 0.1103326
                                         d<n+ n->, 0.0000195
                           ZZ AF Structure Factor, 0.4319432
                           Sq.Magnetization <m^2>, 0.4319432
                                           d<m^2>, 0.0001965
                                             Hkin,-33.7343115
                                            dHkin, 0.0011177
                                             Hint, 0.4413304
                                                E,-31.9877644
                                 Average sign <s>, 1.0000000
