                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1349221
                                         d<n+ n->, 0.0003902
                           ZZ AF Structure Factor, 1.0789861
                           Sq.Magnetization <m^2>, 0.7301558
                                           d<m^2>, 0.0042229
                                             Hkin,-1.0522850
                                            dHkin, 0.0028657
                                             Hint, 0.5396885
                                                E, 1.4874035
                                 Average sign <s>, 1.0000000
