                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1201094
                                         d<n+ n->, 0.0001178
                           ZZ AF Structure Factor, 5.8334037
                           Sq.Magnetization <m^2>, 0.7597812
                                           d<m^2>, 0.0014904
                                             Hkin,-1.3473488
                                            dHkin, 0.0017478
                                             Hint, 0.4804376
                                                E, 1.1330888
                                 Average sign <s>, 1.0000000
