                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1276279
                                         d<n+ n->, 0.0001241
                           ZZ AF Structure Factor, 8.4902990
                           Sq.Magnetization <m^2>, 0.7447442
                                           d<m^2>, 0.0014486
                                             Hkin,-1.3580255
                                            dHkin, 0.0016795
                                             Hint, 0.5105116
                                                E, 1.1524861
                                 Average sign <s>, 1.0000000
