                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.0944642
                                         d<n+ n->, 0.0014745
                           ZZ AF Structure Factor, 1.2091151
                           Sq.Magnetization <m^2>, 0.8110716
                                           d<m^2>, 0.0253209
                                             Hkin,-0.8010419
                                            dHkin, 0.0112145
                                             Hint, 0.3778569
                                                E, 1.5768149
                                 Average sign <s>, 1.0000000
