                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1366514
                                         d<n+ n->, 0.0002526
                           ZZ AF Structure Factor, 1.0691150
                           Sq.Magnetization <m^2>, 0.7266972
                                           d<m^2>, 0.0026867
                                             Hkin,-1.0678233
                                            dHkin, 0.0019333
                                             Hint, 0.5466055
                                                E, 1.4787823
                                 Average sign <s>, 1.0000000
