                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1252162
                                         d<n+ n->, 0.0002914
                           ZZ AF Structure Factor, 2.5744607
                           Sq.Magnetization <m^2>, 0.7495677
                                           d<m^2>, 0.0034886
                                             Hkin,-1.3087010
                                            dHkin, 0.0041594
                                             Hint, 0.5008647
                                                E, 1.1921637
                                 Average sign <s>, 1.0000000
