                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1357588
                                         d<n+ n->, 0.0015756
                           ZZ AF Structure Factor, 1.3938388
                           Sq.Magnetization <m^2>, 0.7284825
                                           d<m^2>, 0.0169094
                                             Hkin,-1.7188030
                                            dHkin, 0.0182593
                                             Hint, 0.5430350
                                                E, 0.8242320
                                 Average sign <s>, 1.0000000
