                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1182980
                                         d<n+ n->, 0.0002657
                           ZZ AF Structure Factor, 3.2617102
                           Sq.Magnetization <m^2>, 0.7634039
                                           d<m^2>, 0.0034292
                                             Hkin,-1.3108126
                                            dHkin, 0.0039870
                                             Hint, 0.4731921
                                                E, 1.1623795
                                 Average sign <s>, 1.0000000
