                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.0969944
                                         d<n+ n->, 0.0001609
                           ZZ AF Structure Factor, 1.4640790
                           Sq.Magnetization <m^2>, 0.8060111
                                           d<m^2>, 0.0026733
                                             Hkin,-0.8037112
                                            dHkin, 0.0010912
                                             Hint, 0.3879778
                                                E, 1.5842666
                                 Average sign <s>, 1.0000000
