                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1226374
                                         d<n+ n->, 0.0003157
                           ZZ AF Structure Factor, 5.0746390
                           Sq.Magnetization <m^2>, 0.7547252
                                           d<m^2>, 0.0038856
                                             Hkin,-1.3399868
                                            dHkin, 0.0027467
                                             Hint, 0.4905496
                                                E, 1.1505628
                                 Average sign <s>, 1.0000000
