                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1094624
                                         d<n+ n->, 0.0040018
                           ZZ AF Structure Factor, 1.1215645
                           Sq.Magnetization <m^2>, 0.7810752
                                           d<m^2>, 0.0571108
                                             Hkin,-0.6318729
                                            dHkin, 0.0223412
                                             Hint, 0.4378495
                                                E, 1.8059766
                                 Average sign <s>, 1.0000000
