                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1200623
                                         d<n+ n->, 0.0001096
                           ZZ AF Structure Factor, 5.9304148
                           Sq.Magnetization <m^2>, 0.7598754
                                           d<m^2>, 0.0013873
                                             Hkin,-1.3433206
                                            dHkin, 0.0018955
                                             Hint, 0.4802491
                                                E, 1.1369286
                                 Average sign <s>, 1.0000000
