                             Electron density <n>, 0.6444322
                                             d<n>, 0.0277698
                         Double occupancy <n+ n->, 0.0635465
                                         d<n+ n->, 0.0026877
                           ZZ AF Structure Factor, 0.5173392
                           Sq.Magnetization <m^2>, 0.5173392
                                           d<m^2>, 0.0660543
                                             Hkin,-21.5781101
                                            dHkin, 0.9256784
                                             Hint, 0.9531975
                                                E,-15.7916711
                                 Average sign <s>, 0.8333333
