                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.0991121
                                         d<n+ n->, 0.0000545
                           ZZ AF Structure Factor, 3.2184361
                           Sq.Magnetization <m^2>, 0.8017759
                                           d<m^2>, 0.0008821
                                             Hkin,-0.9751308
                                            dHkin, 0.0004680
                                             Hint, 0.3964483
                                                E, 1.4213175
                                 Average sign <s>, 1.0000000
