                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.0972770
                                         d<n+ n->, 0.0001378
                           ZZ AF Structure Factor, 1.8093693
                           Sq.Magnetization <m^2>, 0.8054460
                                           d<m^2>, 0.0022818
                                             Hkin,-0.8928152
                                            dHkin, 0.0010136
                                             Hint, 0.3891081
                                                E, 1.4962928
                                 Average sign <s>, 1.0000000
