                             Electron density <n>, 1.0000000
                                             d<n>,       nan
                         Double occupancy <n+ n->, 0.1903788
                                         d<n+ n->, 0.0000285
                           ZZ AF Structure Factor, 0.6192425
                           Sq.Magnetization <m^2>, 0.6192425
                                           d<m^2>,       nan
                                             Hkin,-1.4241506
                                            dHkin, 0.0002039
                                             Hint, 0.3807575
                                                E,-0.0433930
                                 Average sign <s>, 1.0000000
