                             Electron density <n>, 0.7424331
                                             d<n>, 0.0204483
                         Double occupancy <n+ n->, 0.0558290
                                         d<n+ n->, 0.0014191
                           ZZ AF Structure Factor, 0.6307751
                           Sq.Magnetization <m^2>, 0.6307751
                                           d<m^2>, 0.0494389
                                             Hkin,-24.2184184
                                            dHkin, 0.6788640
                                             Hint, 1.1165800
                                                E,-15.6775075
                                 Average sign <s>, 0.5089286
