                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1291295
                                         d<n+ n->, 0.0003101
                           ZZ AF Structure Factor, 2.1466134
                           Sq.Magnetization <m^2>, 0.7417410
                                           d<m^2>, 0.0035626
                                             Hkin,-1.2916523
                                            dHkin, 0.0038875
                                             Hint, 0.5165180
                                                E, 1.2248657
                                 Average sign <s>, 1.0000000
