                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1307817
                                         d<n+ n->, 0.0004081
                           ZZ AF Structure Factor, 1.5161264
                           Sq.Magnetization <m^2>, 0.7384366
                                           d<m^2>, 0.0046089
                                             Hkin,-1.2621587
                                            dHkin, 0.0042829
                                             Hint, 0.5231268
                                                E, 1.2609682
                                 Average sign <s>, 1.0000000
