                             Electron density <n>, 0.6588260
                                             d<n>, 0.0000782
                         Double occupancy <n+ n->, 0.1020011
                                         d<n+ n->, 0.0000224
                           ZZ AF Structure Factor, 0.4548239
                           Sq.Magnetization <m^2>, 0.4548239
                                           d<m^2>, 0.0002540
                                             Hkin,-33.5632195
                                            dHkin, 0.0013359
                                             Hint, 0.6120064
                                                E,-30.9747351
                                 Average sign <s>, 1.0000000
