                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.0988282
                                         d<n+ n->, 0.0000703
                           ZZ AF Structure Factor, 2.5333803
                           Sq.Magnetization <m^2>, 0.8023436
                                           d<m^2>, 0.0011411
                                             Hkin,-0.9707566
                                            dHkin, 0.0005837
                                             Hint, 0.3953128
                                                E, 1.4245562
                                 Average sign <s>, 1.0000000
