                             Electron density <n>, 1.0000000
                                             d<n>, 0.0000000
                         Double occupancy <n+ n->, 0.1096310
                                         d<n+ n->, 0.0004824
                           ZZ AF Structure Factor, 1.0182288
                           Sq.Magnetization <m^2>, 0.7807380
                                           d<m^2>, 0.0068714
                                             Hkin,-0.6160643
                                            dHkin, 0.0025503
                                             Hint, 0.4385241
                                                E, 1.8224598
                                 Average sign <s>, 1.0000000
